Locus_tag	Gene_name	Gene_type	Location	EBSS_rep1	EBSS_rep2	WTM_rep1	WTM_rep2
SL1344_0414	pgpA	CDS	chromosome	617.50	631	1021.50	989.50
SL1344_0415	yajO	CDS	chromosome	1003	763	1173	1145
SL1344_0416	dxs	CDS	chromosome	2783.50	2126.50	3553.50	3239
SL1344_0417	ispA	CDS	chromosome	1531.50	1146	2115	1977.50
SL1344_0418	xseB	CDS	chromosome	962	784.50	1445.50	1433.50
SL1344_0419	thiI	CDS	chromosome	1952	1327	2532	2249
SL1344_0420	phnV	CDS	chromosome	610	420	798	732
SL1344_0421	phnU	CDS	chromosome	663.50	468	980.50	806.50
SL1344_0422	phnT	CDS	chromosome	962	616.50	1254.50	993.50
SL1344_0423	phnS	CDS	chromosome	704.50	427.50	914	838
SL1344_0424	phnR	CDS	chromosome	214	163	285	276
SL1344_0425	phnW	CDS	chromosome	189.50	123.50	263.50	192.50
SL1344_0426	phnX	CDS	chromosome	125.50	91.50	213.50	204.50
SL1344_0427	thiJ	CDS	chromosome	499	469.50	856.50	752
SL1344_0428	apbA	CDS	chromosome	1129	849.50	1549.50	1292
SL1344_0429	yajQ	CDS	chromosome	2286	1356	3194	2531
SL1344_0430	yajR	CDS	chromosome	741	614	1010	934
SL1344_0430A	SL1344_0430A	CDS	chromosome	30	25	39	40
SL1344_0431	STM0437	CDS	chromosome	857	601	1380	1075
SL1344_0432	STM0438	CDS	chromosome	548	398	595	545
SL1344_0433	cyoE	CDS	chromosome	5178.50	4346.50	7445.50	6196.50
SL1344_0434	cyoD	CDS	chromosome	2381.50	2008	3420.50	3294
SL1344_0435	cyoC	CDS	chromosome	2517	2256.50	3609	2897.50
SL1344_0436	cyoB	CDS	chromosome	9785	8256.50	13555	9901
SL1344_0437	cyoA	CDS	chromosome	11861	8522.50	17302	14534
SL1344_0438	ampG	CDS	chromosome	791	560.50	1198.50	987
SL1344_0439	yajG	CDS	chromosome	808	455.50	1075.50	874
SL1344_0440	bolA	CDS	chromosome	2223	1227	3366	2903
SL1344_0441	tig	CDS	chromosome	10501	6532	14308	14080
SL1344_0442	clpP	CDS	chromosome	8426	5760	15331	13088
SL1344_0443	clpX	CDS	chromosome	19948	14612	27172	29802
SL1344_0444	lon	CDS	chromosome	13023	10009	20375	18973
SL1344_0445	hupB	CDS	chromosome	19851	13971	22420	18251
SL1344_0446	cypD	CDS	chromosome	5305	4416	7319	6883
SL1344_0447	comE1	CDS	chromosome	119	86	153	109
SL1344_0448	ybaW	CDS	chromosome	203	217	220	213
SL1344_0449	ybaX	CDS	chromosome	1377	1154	2542	2602
SL1344_0450	ybaE	CDS	chromosome	570	397	856	610
SL1344_0451	cof	CDS	chromosome	519	247.50	816.50	650.50
SL1344_0452	STM0458	CDS	chromosome	510	441	888	930
SL1344_0453	ybaO	CDS	chromosome	1100	711.50	1483.50	1570
SL1344_0454	mdlA	CDS	chromosome	1311	948	1659	1661
SL1344_0455	mdlB	CDS	chromosome	953	839.50	1337.50	1226
SL1344_0456	glnK	CDS	chromosome	35	18.50	41	26.50
SL1344_0457	amtB	CDS	chromosome	286	227.50	387	386.50
SL1344_0458	tesB	CDS	chromosome	1131	813	1654	1464
SL1344_0459	ybaY	CDS	chromosome	1669	1311	2449	1984
SL1344_0460	ybaZ	CDS	chromosome	1083	722	1846	1519
SL1344_0461	ylaB	CDS	chromosome	903	608	1293	1056
SL1344_0462	rpmE2	CDS	chromosome	7023	8604	2706	1943
SL1344_0463	rpmJa	CDS	chromosome	3312	4528	1198	1072
SL1344_0464	ylaC	CDS	chromosome	874	590	1403	1228
SL1344_0465	maa	CDS	chromosome	2987	1876	3748	3175
SL1344_0466	hha	CDS	chromosome	3088.50	1859.50	3544	3017
SL1344_0467	ybaJ	CDS	chromosome	2814.50	1464.50	3041	2506
SL1344_0468	acrB	CDS	chromosome	9621.50	8239	12813	10601.50
SL1344_0469	acrA	CDS	chromosome	3224	2397.50	3973.50	3306.50
SL1344_0470	acrR	CDS	chromosome	1080	608	1488	1273
SL1344_0471	aefA	CDS	chromosome	3239	2390	4985	4185
SL1344_0472	STM0479	CDS	chromosome	1783	1114	2589	2350
SL1344_0473	ybaM	CDS	chromosome	340	181.50	336	334
SL1344_0474	priC	CDS	chromosome	551	398.50	717	711
SL1344_0476	apt	CDS	chromosome	1685	1070	2008	2101
SL1344_0477	dnaX	CDS	chromosome	5120	3967.50	7975.25	7207
SL1344_0478	ybaB	CDS	chromosome	1624.50	1354.50	2124.75	1937
SL1344_0479	recR	CDS	chromosome	1443.50	1193	2489	2404
SL1344_0480	htpG	CDS	chromosome	10018	5850	16370	15254
SL1344_0481	adk	CDS	chromosome	1409	1007	2152	1899
SL1344_0482	hemH	CDS	chromosome	840	532	1203	1152
SL1344_0483	aes	CDS	chromosome	74	64	96	68
SL1344_0484	gsk	CDS	chromosome	1049	756	1439	1295
SL1344_0485	ybaL	CDS	chromosome	3218	2377	5119	4947
SL1344_0486	fsr	CDS	chromosome	387	287	729	660
SL1344_0487	ushA	CDS	chromosome	2620	2002	3775	3221
SL1344_0488	ybaK	CDS	chromosome	882	561	1385	1263
SL1344_0489	ybaP	CDS	chromosome	867	651	1333	1174
SL1344_0490	STM0497	CDS	chromosome	206	159	271	235
SL1344_0491	copA	CDS	chromosome	430	311	569	440
SL1344_0492	cueR	CDS	chromosome	556	402	780	675
SL1344_0493	ybbJ	CDS	chromosome	299.50	270	491	423.50
SL1344_0494	ybbK	CDS	chromosome	1591.50	1265	2313	1930.50
SL1344_0495	ybbL	CDS	chromosome	184	113.50	206.50	190.50
SL1344_0496	ybbM	CDS	chromosome	245	162.50	366.50	345.50
SL1344_0497	ybbN	CDS	chromosome	3003	1832	5003	4163
SL1344_0498	ybbO	CDS	chromosome	934	691	1354	1240
SL1344_0499	tesA	CDS	chromosome	910	709	1481	1249
SL1344_0500	ybbA	CDS	chromosome	1073	654	1238	1118
SL1344_0501	ybbP	CDS	chromosome	2056	1617.50	3222	2946.50
SL1344_0502	STM0509	CDS	chromosome	454	325	810	729
SL1344_0503	sfbA	CDS	chromosome	1986	1100	4025	3582
SL1344_0504	sfbB	CDS	chromosome	1555	1084	3738.50	3374
SL1344_0505	sfbC	CDS	chromosome	957	661	2236.50	1966
SL1344_0506	ybbB	CDS	chromosome	868	554	1298	1124
SL1344_0507	ybbS	CDS	chromosome	195	145	222	175
SL1344_0508	allA	CDS	chromosome	196	170	244	241
SL1344_0509	allR	CDS	chromosome	2059	1522	3392	2712
SL1344_0510	gcl	CDS	chromosome	112.50	102.50	142.50	145
SL1344_0511	gip	CDS	chromosome	79.50	73.50	94.50	85
SL1344_0512	garRa	CDS	chromosome	51	37	55	68
SL1344_0513	STM0520	CDS	chromosome	88	62	79	71
SL1344_0515	allP	CDS	chromosome	40	42	42	33
SL1344_0516	allB	CDS	chromosome	111	94	98	90
SL1344_0517	ybbY	CDS	chromosome	61	44	84	64.50
SL1344_0518	glxK	CDS	chromosome	72	61	121	96.50
SL1344_0519	ylbA	CDS	chromosome	316	203	478	383.50
SL1344_0520	allC	CDS	chromosome	73.50	65.50	90	68
SL1344_0521	allD	CDS	chromosome	28	18	33.50	26
SL1344_0522	fdrA	CDS	chromosome	84.50	74.50	101.50	84.50
SL1344_0523	ylbE	CDS	chromosome	39	26.50	53	47
SL1344_0524	ylbF	CDS	chromosome	27	32.50	41.50	35
SL1344_0525	arcC	CDS	chromosome	75.50	58.50	114	88.50
SL1344_0526	purK	CDS	chromosome	928.50	712	1204	1033.50
SL1344_0527	purE	CDS	chromosome	762.50	558	901	738.50
SL1344_0528	lpxH	CDS	chromosome	437.50	281.50	536	494
SL1344_0529	ppiB	CDS	chromosome	2902.50	1785.50	3886	3306
SL1344_0530	cysS	CDS	chromosome	3230	2304	5106	4385
SL1344_0531	STM0538	CDS	chromosome	178.50	112.50	228.50	207
SL1344_0532	STM0539	CDS	chromosome	132	74	189	143.50
SL1344_0533	ybcI	CDS	chromosome	166.50	129.50	274.50	218.50
SL1344_0534	ybcJ	CDS	chromosome	550.50	423	847.50	848
SL1344_0535	folD	CDS	chromosome	2544.50	1713	3971.50	3639
SL1344_0536	fimA	CDS	chromosome	147	77	281	224
SL1344_0537	fimI	CDS	chromosome	29	26	76	79
SL1344_0538	fimC	CDS	chromosome	35	17	38.50	45.50
SL1344_0539	fimD	CDS	chromosome	124.50	106.50	201	188.50
SL1344_0540	fimH	CDS	chromosome	108	93	140	134
SL1344_0541	fimF	CDS	chromosome	99.50	65.50	119.50	108
SL1344_0542	fimZ	CDS	chromosome	58	28	56	67
SL1344_0543	fimY	CDS	chromosome	17	22	25.50	18.50
SL1344_0544	STM0551	CDS	chromosome	18	10	13.50	17.50
SL1344_0545	fimW	CDS	chromosome	141	88	193	158
SL1344_0546	STM0555	CDS	chromosome	56.50	34	76.50	65
SL1344_0547	STM0557	CDS	chromosome	408	240.50	546.50	478.50
SL1344_0548	gtrBa	CDS	chromosome	99	56.50	117	143
SL1344_0549	gtrAa	CDS	chromosome	84	49	80.50	92.50
SL1344_0550	STM0561	CDS	chromosome	23	16	42	26
SL1344_0550A	cusA	CDS	chromosome	125	106	159	172
SL1344_0551	ykgD	CDS	chromosome	91	60	138	125
SL1344_0552	ykgC	CDS	chromosome	189	130	285	238
SL1344_0553	STM0565	CDS	chromosome	7	3.50	17	11.50
SL1344_0554	ykgB	CDS	chromosome	29	29.50	47	39.50
SL1344_0555	STM0567	CDS	chromosome	927	630	1398	1320
SL1344_0556	pheP	CDS	chromosome	1020	680	1399	1176
SL1344_0557	ybdG	CDS	chromosome	747	520	1058	923
SL1344_0558	apeE	CDS	chromosome	4698	5290	4574	4039
SL1344_0559	STM0571	CDS	chromosome	2354	2146	2779	2390
SL1344_0560	STM0572	CDS	chromosome	62	36	44	45
SL1344_0561	STM0573	CDS	chromosome	29.50	26	30	21
SL1344_0562	manZ	CDS	chromosome	45	38.50	34.50	25
SL1344_0563	manY	CDS	chromosome	29.50	22.50	28.50	21
SL1344_0564	manX	CDS	chromosome	15.50	15	11.50	3.50
SL1344_0565	STM0577	CDS	chromosome	16.50	14	15.50	13.50
SL1344_0566	nfnB	CDS	chromosome	1241	869	1938	1556
SL1344_0567	ybdF	CDS	chromosome	200	132	241	213.50
SL1344_0568	ramR	CDS	chromosome	820	576	1304	1261.50
SL1344_0569	ramA	CDS	chromosome	291	244	356	373
SL1344_0570	ybdJ	CDS	chromosome	714	544	1245	895
SL1344_0571	ybdK	CDS	chromosome	1881.50	1274	2634.50	2201.50
SL1344_0572	entD	CDS	chromosome	2086	1136.50	2964	2459.50
SL1344_0573	fepA	CDS	chromosome	15795.50	9119.50	27935.50	22785
SL1344_0574	fes	CDS	chromosome	17220	9935	30024	25391.50
SL1344_0575	ybdZ	CDS	chromosome	1716	1059	3107	2805
SL1344_0576	entF	CDS	chromosome	25873	15900	49007	42113.50
SL1344_0577	fepE	CDS	chromosome	2337	1554	3524	3753
SL1344_0578	fepC	CDS	chromosome	952	553.50	1716.50	1466.50
SL1344_0579	fepG	CDS	chromosome	920	674.50	1894.50	1680
SL1344_0580	fepD	CDS	chromosome	3449	2073	5985	5284.50
SL1344_0581	ybdA	CDS	chromosome	1592	984	2583	2195
SL1344_0582	fepB	CDS	chromosome	4017	2679	7433	5954
SL1344_0583	entC	CDS	chromosome	7601	4444	12689	10574.50
SL1344_0584	entE	CDS	chromosome	9275.50	5187.50	15619.25	13932.50
SL1344_0585	entB	CDS	chromosome	4791	3038	9548.25	7617.50
SL1344_0586	entA	CDS	chromosome	5548	3907	12023	10953
SL1344_0587	ybdB	CDS	chromosome	2966.50	1908.50	6282.50	5279.50
SL1344_0588	cstAa	CDS	chromosome	18247	15746	26408	22913
SL1344_0589	ybdD	CDS	chromosome	2220	1555	2260	1723
SL1344_0590	ybdH	CDS	chromosome	936	742	1368	1214
SL1344_0591	ybdL	CDS	chromosome	838	655	1373	1065
SL1344_0592	ybdM	CDS	chromosome	332	249.50	434	313
SL1344_0593	ybdN	CDS	chromosome	434	301.50	528	466
SL1344_0594	ybdO	CDS	chromosome	622	387	804	591
SL1344_0595	dsbG	CDS	chromosome	898	626	1259	992
SL1344_0596	ahpC	CDS	chromosome	7612	5539	12310	10348
SL1344_0597	ahpF	CDS	chromosome	1324	949	2088	1918
SL1344_0598	STM0610	CDS	chromosome	7	3.50	5	7
SL1344_0599	STM0611	CDS	chromosome	140	114	175	151
SL1344_0600	STM0612	CDS	chromosome	97.50	83.50	104.50	91.50
SL1344_0601	STM0613	CDS	chromosome	445.50	432	965.50	904.50
SL1344_0602	ybdQ	CDS	chromosome	8379	4946	14226	12040
SL1344_0603	ybdR	CDS	chromosome	282	247	338	361
SL1344_0604	rnk	CDS	chromosome	1356	1045	1437	1377
SL1344_0605	rna	CDS	chromosome	9493	8014	10300	7763
SL1344_0606	citT	CDS	chromosome	295	217	338.50	333
SL1344_0607	citG	CDS	chromosome	16	13.50	37	37.50
SL1344_0608	citX	CDS	chromosome	24	13.50	46.50	57.50
SL1344_0609	citF	CDS	chromosome	75	47.50	138.50	109
SL1344_0610	citE	CDS	chromosome	51.50	33.50	105	84
SL1344_0611	citD	CDS	chromosome	20.50	11.50	33.50	40
SL1344_0612	citC	CDS	chromosome	402	142.50	798	507
SL1344_0613	citA	CDS	chromosome	758.50	519	1253	1171.50
SL1344_0614	citB	CDS	chromosome	241.50	153	434	435.50
SL1344_0615	dcuC	CDS	chromosome	112	84	189	158.50
SL1344_0616	pagP	CDS	chromosome	3955	3668	4442	5598
SL1344_0617	cspE	CDS	chromosome	74931	58724	93566	94681
SL1344_0618	ccrB	CDS	chromosome	934	670	1797	1519
SL1344_0619	STM0631	CDS	chromosome	492	485	717	581
SL1344_0620	tatE	CDS	chromosome	1410	1456	1243	981
SL1344_0621	lipA	CDS	chromosome	2304	1489	3717	3483
SL1344_0622	ybeF	CDS	chromosome	419	277	489	377
SL1344_0623	lipB	CDS	chromosome	1342	949	2038	1936
SL1344_0624	ybeD	CDS	chromosome	2157	1333	3410	3105
SL1344_0625	dacA	CDS	chromosome	3746	2545	5171	4565
SL1344_0626	rlpA	CDS	chromosome	1963.50	1337	2644	2281.50
SL1344_0627	mrdB	CDS	chromosome	1818	1262.50	2690.50	2048
SL1344_0628	mrdA	CDS	chromosome	1670.50	1049.50	2102.50	2017.50
SL1344_0629	ybeA	CDS	chromosome	744	569.50	992	1049.50
SL1344_0630	ybeB	CDS	chromosome	1354	958.50	1814	1661.50
SL1344_0631	cobC	CDS	chromosome	323	228	436	321
SL1344_0632	cobD	CDS	chromosome	200	172	311	194
SL1344_0633	nadD	CDS	chromosome	528	406	626.50	504
SL1344_0634	holA	CDS	chromosome	1602	1215.50	2026.50	1764.50
SL1344_0635	rlpB	CDS	chromosome	1641.50	1367.50	2458	2170.50
SL1344_0636	leuS	CDS	chromosome	5885.50	4660	8945	7397
SL1344_0637	STM0649	CDS	chromosome	13	8.50	21.50	33
SL1344_0638	STM0650	CDS	chromosome	87	61.50	101.50	107
SL1344_0639	STM0651	CDS	chromosome	562	397	1058	1037
SL1344_0640	STM0652	CDS	chromosome	1164	709	1766	1625
SL1344_0641	ybeL	CDS	chromosome	2795	1781	4324	3207
SL1344_0642	ybeQ	CDS	chromosome	259	164	338	302
SL1344_0643	ybeR	CDS	chromosome	52	43	66	57.50
SL1344_0644	ybeS	CDS	chromosome	115.50	87	137	146.50
SL1344_0645	ybeU	CDS	chromosome	80.50	55	83.50	101
SL1344_0647	ybeV	CDS	chromosome	222	200	329.50	267
SL1344_0648	hscC	CDS	chromosome	165	124	203	173
SL1344_0649	STM0660	CDS	chromosome	709.50	516.50	862	554.50
SL1344_0650	rihA	CDS	chromosome	712.50	499.50	980	626.50
SL1344_0651	gltL	CDS	chromosome	913	898.50	722.50	637
SL1344_0652	gltK	CDS	chromosome	973	1072	939	685.50
SL1344_0653	gltJ	CDS	chromosome	872	895.50	845	617
SL1344_0654	gltI	CDS	chromosome	6420	5075	9480.50	6758.50
SL1344_0655	lnt	CDS	chromosome	2353	1640.50	3012.50	2709
SL1344_0656	ybeX	CDS	chromosome	3493	2648.50	5014.50	4667
SL1344_0657	ybeY	CDS	chromosome	1568.50	1257	2308	2204.50
SL1344_0658	phoL	CDS	chromosome	3783.50	2564	5011	4577.50
SL1344_0659	miaB	CDS	chromosome	2834	2869	2703	2428
SL1344_0660	ubiF	CDS	chromosome	1110	969	1961	1736
SL1344_0661	STM0672	CDS	chromosome	389	275	682	599
SL1344_0662	asnB	CDS	chromosome	2324	1421	3527	2961
SL1344_0663	nagD	CDS	chromosome	701.50	579.50	972.50	888
SL1344_0664	nagC	CDS	chromosome	1229.50	944.50	1763	1543
SL1344_0665	nagA	CDS	chromosome	2400	1556	3162.50	2523
SL1344_0666	nagB	CDS	chromosome	3370	1915	4457	3203
SL1344_0667	nagE	CDS	chromosome	2399	2021	3399	2441
SL1344_0668	glnS	CDS	chromosome	5056	3572	7926	6665
SL1344_0669	ybfM	CDS	chromosome	1130	570.50	2044.50	1414.50
SL1344_0670	ybfN	CDS	chromosome	141	81.50	193.50	173.50
SL1344_0671	STM0689	CDS	chromosome	210	189	292	238
SL1344_0672	STM0690	CDS	chromosome	59.50	47.50	70	60.50
SL1344_0673	STM0691	CDS	chromosome	221.50	147.50	281	272.50
SL1344_0674	STM0692	CDS	chromosome	693	520	981	858
SL1344_0675	fur	CDS	chromosome	4582	2624	6555	6224
SL1344_0676	fldA	CDS	chromosome	5079	3033	6629	6033
SL1344_0677	ybfE	CDS	chromosome	242	173	260	269
SL1344_0678	ybfF	CDS	chromosome	761	506	1126	999
SL1344_0679	seqA	CDS	chromosome	1577	1158.50	2097	1946.50
SL1344_0680	pgm	CDS	chromosome	4013	3045.50	5513	5289.50
SL1344_0681	STM0699	CDS	chromosome	110	82	161	168
SL1344_0682	potE	CDS	chromosome	64	50	78	88.50
SL1344_0683	speF	CDS	chromosome	86	63	117	85.50
SL1344_0684	kdpE	CDS	chromosome	483	391.50	496.50	395
SL1344_0685	kdpD	CDS	chromosome	1061	952.50	1423.50	1233
SL1344_0686	kdpC	CDS	chromosome	103.50	98.50	160.50	145.50
SL1344_0687	kdpB	CDS	chromosome	161.50	129	242	211
SL1344_0688	kdpA	CDS	chromosome	133	102.50	162	185.50
SL1344_0688A	kdpF	CDS	chromosome	8	13	33.50	31
SL1344_0689	ybfA	CDS	chromosome	2329	1202	3294	2860
SL1344_0690	phrB	CDS	chromosome	506	471	718	714
SL1344_0691	ybgH	CDS	chromosome	605	434	891	878
SL1344_0692	ybgI	CDS	chromosome	2273.50	1671	3467.50	3411
SL1344_0693	ybgJ	CDS	chromosome	914.50	843	1760	1618
SL1344_0694	ybgK	CDS	chromosome	1034.50	939	1605.50	1236
SL1344_0695	ybgL	CDS	chromosome	891.50	682	1388	1265
SL1344_0696	STM0715	CDS	chromosome	80	65	58	35
SL1344_0697	fimB	CDS	chromosome	753	506	865	738
SL1344_0698	STM0717	CDS	chromosome	56	54.50	99	98.50
SL1344_0699	STM0718	CDS	chromosome	59	62.50	71	81.50
SL1344_0700	STM0719	CDS	chromosome	57.50	39	52	42.50
SL1344_0702	STM0720	CDS	chromosome	55.50	52	54	40.50
SL1344_0703	STM0721	CDS	chromosome	95	77	102	88
SL1344_0704	STM0722	CDS	chromosome	74.50	60	81	79.50
SL1344_0705	STM0723	CDS	chromosome	48.50	34	57	52.50
SL1344_0706	STM0724	CDS	chromosome	89	81	137	148
SL1344_0707	STM0725	CDS	chromosome	56	55	90	71
SL1344_0708	STM0726	CDS	chromosome	199	134	256	223
SL1344_0709	STM0727	CDS	chromosome	133	78.50	170.50	172.50
SL1344_0710	nei	CDS	chromosome	738	487.50	933.50	767.50
SL1344_0711	abrB	CDS	chromosome	175	182	263	248
SL1344_0712	gltA	CDS	chromosome	5746	3595	6512	4533
SL1344_0713	STM0731	CDS	chromosome	34	31	50	56
SL1344_0714	sdhC	CDS	chromosome	4682.50	3145.50	6293.50	3746
SL1344_0715	sdhD	CDS	chromosome	2888	2172.50	3736.50	2427.50
SL1344_0716	sdhA	CDS	chromosome	3829	3549	3836.50	2519
SL1344_0717	sdhB	CDS	chromosome	2020.50	1931	1957.50	1684.50
SL1344_0718	sucA	CDS	chromosome	6863.50	7084.50	6631	5351
SL1344_0719	sucB	CDS	chromosome	4413.50	4742.50	4489	4259
SL1344_0720	sucC	CDS	chromosome	3925	4359	4117.50	3516.50
SL1344_0721	sucD	CDS	chromosome	2109	2394	2504.50	2298
SL1344_0722	cydA	CDS	chromosome	6944	6218.50	7529.50	6070
SL1344_0723	cydB	CDS	chromosome	5123.50	5057.50	5844.50	4762.50
SL1344_0724	ybgT	CDS	chromosome	1105.50	966	1446	1494.50
SL1344_0725	ybgE	CDS	chromosome	759	825	1330	1251
SL1344_0726	ybgC	CDS	chromosome	865	636.50	1104.50	1148.50
SL1344_0727	tolQ	CDS	chromosome	1582.50	1498	2678.50	2370.50
SL1344_0728	tolR	CDS	chromosome	917.50	715.50	1289	1240
SL1344_0729	tolA	CDS	chromosome	2387.00	1904	3914	3592.00
SL1344_0730	tolB	CDS	chromosome	7957	6482.50	12286	10596
SL1344_0731	pal	CDS	chromosome	11447.50	7535.50	14338	10813.50
SL1344_0732	ybgF	CDS	chromosome	6622.50	4710	8886	7578.50
SL1344_0733	nadA	CDS	chromosome	227	201	290.50	234.50
SL1344_0734	pnuC	CDS	chromosome	342	291	448.50	445.50
SL1344_0735	ybgR	CDS	chromosome	334	252	617	486
SL1344_0736	ybgS	CDS	chromosome	299	191	482	375
SL1344_0737	aroG	CDS	chromosome	5744	4538	8977	8474
SL1344_0738	STM0761	CDS	chromosome	315.50	319.50	371.50	327
SL1344_0739	STM0762	CDS	chromosome	346.50	324.50	415.50	333
SL1344_0740	STM0763	CDS	chromosome	943	514	1639	1307
SL1344_0741	STM0764	CDS	chromosome	89	52	69	93
SL1344_0742	STM0765	CDS	chromosome	23	26.50	23	19
SL1344_0743	dcoC	CDS	chromosome	22	11	31.50	16
SL1344_0744	dcoA	CDS	chromosome	40.83	31.67	30.17	30.00
SL1344_0745	dcoB	CDS	chromosome	38.33	44.17	56.83	51.33
SL1344_0746	STM0769	CDS	chromosome	70	69	90	95
SL1344_0747	STM0770	CDS	chromosome	515.50	501	461	362.50
SL1344_0748	STM0771	CDS	chromosome	243.50	312	286	236.50
SL1344_0749	gpmA	CDS	chromosome	48232	23606	66096	55885
SL1344_0750	galM	CDS	chromosome	794	581.50	1025	897.50
SL1344_0751	galK	CDS	chromosome	1006.50	860.50	1613	1313
SL1344_0752	galT	CDS	chromosome	428.50	303	572.50	465.50
SL1344_0753	galE	CDS	chromosome	1275	843	2010.50	1652
SL1344_0754	STM0777	CDS	chromosome	96	73	135	127
SL1344_0755	modF	CDS	chromosome	2594	1790	4513	4022
SL1344_0756	modE	CDS	chromosome	917	691	1359	1161
SL1344_0757	ybhT	CDS	chromosome	1912	1388	3655	3800
SL1344_0758	modA	CDS	chromosome	1989	1972.50	2182.50	1843
SL1344_0759	modB	CDS	chromosome	1122.50	1073.50	1206.50	1012
SL1344_0760	modC	CDS	chromosome	1357.50	1452	1546	1345
SL1344_0761	ybhA	CDS	chromosome	560	362	797	682
SL1344_0762	ybhE	CDS	chromosome	2543	2036	3572	2992
SL1344_0763	ybhC	CDS	chromosome	1360	851	1864	1622
SL1344_0764	hutI	CDS	chromosome	2040	1532	2978.50	2252.50
SL1344_0765	hutG	CDS	chromosome	740	637	931.50	777.50
SL1344_0766	hutC	CDS	chromosome	578	422	641	571
SL1344_0767	hutU	CDS	chromosome	794.50	729.50	605	394.50
SL1344_0768	hutH	CDS	chromosome	487.50	525.50	390	323.50
SL1344_0769	ybhB	CDS	chromosome	1903	1795	3060	2993
SL1344_0770	bioA	CDS	chromosome	5216	3937	8368	7229
SL1344_0771	bioB	CDS	chromosome	6834	5299	9083.50	8301
SL1344_0772	bioF	CDS	chromosome	3840	3159	5601	4897
SL1344_0773	bioC	CDS	chromosome	2417	2280.50	3424	3034.50
SL1344_0774	bioDa	CDS	chromosome	1667	1590.50	2123.50	1887.50
SL1344_0775	uvrB	CDS	chromosome	2906	2184	3787	3198
SL1344_0776	slrP	CDS	chromosome	7335	5389	11075	9013
SL1344_0777	ybhK	CDS	chromosome	356	236	610	550
SL1344_0778	moaA	CDS	chromosome	1084.50	732.50	2102	2040.50
SL1344_0779	moaB	CDS	chromosome	882.50	527.50	1622.50	1563.50
SL1344_0780	moaC	CDS	chromosome	387	248.50	823.50	851
SL1344_0781	moaD	CDS	chromosome	328.50	182.50	568.50	523
SL1344_0782	moaE	CDS	chromosome	485	293.50	818.50	853.50
SL1344_0783	ybhL	CDS	chromosome	3230.50	2212.50	4908	4532.50
SL1344_0784	ybhM	CDS	chromosome	29.50	22.50	22.50	40
SL1344_0785	STM0809	CDS	chromosome	54.50	42.50	83.50	74.50
SL1344_0786	STM0810	CDS	chromosome	60	29	73	43.50
SL1344_0787	ybhN	CDS	chromosome	237	260	329.50	303
SL1344_0788	ybhO	CDS	chromosome	227.50	212	264	229
SL1344_0789	ybhP	CDS	chromosome	144.50	138	146.50	154
SL1344_0790	ybhQ	CDS	chromosome	9375	6413	10277	6589
SL1344_0791	ybhR	CDS	chromosome	779	587	849	757
SL1344_0792	ybhS	CDS	chromosome	611	541	861	761.50
SL1344_0793	ybhF	CDS	chromosome	1022.50	854.50	1296.50	1063
SL1344_0794	STM0818	CDS	chromosome	550	448.50	625.50	512.50
SL1344_0795	ybiH	CDS	chromosome	533.50	386	688	536
SL1344_0796	rhlE	CDS	chromosome	714	501	943	783
SL1344_0797	dinG	CDS	chromosome	2363.50	1720.50	3133	2492
SL1344_0798	ybiB	CDS	chromosome	899.50	712.50	1175	1077
SL1344_0799	ybiJ	CDS	chromosome	264.50	161.50	412.50	298.50
SL1344_0800	ybiI	CDS	chromosome	465	335	656	506
SL1344_0801	ybiN	CDS	chromosome	389	283	534	465
SL1344_0802	ybiO	CDS	chromosome	372	324	422	391
SL1344_0803	glnQ	CDS	chromosome	872.50	667	1269	959.50
SL1344_0804	glnP	CDS	chromosome	810.50	637	1332	878.50
SL1344_0805	glnH	CDS	chromosome	2879	1770	4898	3596
SL1344_0806	dps	CDS	chromosome	6240	4509	7219	5262
SL1344_0807	ybiF	CDS	chromosome	245	140	379	319
SL1344_0808	ompX	CDS	chromosome	15428	9570	23455	17673
SL1344_0809	ybiP	CDS	chromosome	676	531	1003	982
SL1344_0810	STM0835	CDS	chromosome	1354	903.50	1859.50	1841.50
SL1344_0811	ybiR	CDS	chromosome	641	506.50	936	938.50
SL1344_0812	ybiS	CDS	chromosome	991	835	1375	1433
SL1344_0813	ybiT	CDS	chromosome	3586	2739.50	5140.50	5048.50
SL1344_0814	STM0839	CDS	chromosome	193	146	183	174
SL1344_0815	ybiV(2)	CDS	chromosome	3	4	3	5
SL1344_0817	ybiU	CDS	chromosome	75	75	115	104
SL1344_0818	ybiV(1)	CDS	chromosome	1433	898	1791	1649
SL1344_0819	pflF	CDS	chromosome	55	50.50	56	49
SL1344_0820	pflE	CDS	chromosome	12	14.50	14	13
SL1344_0821	moeB	CDS	chromosome	638.50	467	911.50	805.50
SL1344_0822	moeA	CDS	chromosome	1118.50	913	1698.50	1425.50
SL1344_0823	ybiK	CDS	chromosome	1369.50	1010.50	2365	2200.50
SL1344_0824	yliA	CDS	chromosome	1901.50	1414.50	3298	3196.50
SL1344_0825	yliB	CDS	chromosome	1778	1191	2786	2528
SL1344_0826	yliC	CDS	chromosome	755.50	532	1120	1067
SL1344_0827	yliD	CDS	chromosome	679.50	556	1144	1126
SL1344_0828	rimO	CDS	chromosome	800	640	965	914
SL1344_0829	bssR	CDS	chromosome	821	779	951	722
