Locus_tag	Gene_name	Gene_type	Location	EBSS_rep1	EBSS_rep2	WTM_rep1	WTM_rep2
SL1344_0371	sbmA	CDS	chromosome	39.199	43.498	36.891	35.659
SL1344_0372	yaiW	CDS	chromosome	31.552	33.298	34.096	32.434
SL1344_0373	yaiY	CDS	chromosome	82.420	104.187	40.565	43.173
SL1344_0374	yaiZ	CDS	chromosome	857.015	658.404	1041.064	778.171
SL1344_0375	ddlA	CDS	chromosome	68.963	71.542	78.046	83.756
SL1344_0376	STM0381	CDS	chromosome	17.212	23.260	14.548	14.504
SL1344_0377	STM0382	CDS	chromosome	7.270	6.493	8.105	9.259
SL1344_0378	yaiB	CDS	chromosome	620.221	656.280	465.939	491.710
SL1344_0379	psiF	CDS	chromosome	48.759	45.530	41.222	39.607
SL1344_0380	adrA	CDS	chromosome	19.063	25.436	19.678	22.605
SL1344_0381	proC	CDS	chromosome	91.510	90.090	101.563	90.897
SL1344_0382	yaiI	CDS	chromosome	41.443	45.946	50.267	48.890
SL1344_0383	aroL	CDS	chromosome	89.254	96.213	103.036	111.152
SL1344_0384	yaiA	CDS	chromosome	277.770	267.218	264.351	234.483
SL1344_0385	aroM	CDS	chromosome	71.820	79.592	62.588	64.135
SL1344_0386	yaiE	CDS	chromosome	273.371	258.914	303.251	275.094
SL1344_0387	rdgC	CDS	chromosome	41.867	35.468	39.319	40.415
SL1344_0388	yajF	CDS	chromosome	40.517	34.911	40.305	38.611
SL1344_0389	araJ	CDS	chromosome	22.733	26.095	20.067	18.065
SL1344_0390	sbcC	CDS	chromosome	13.091	13.040	12.579	11.863
SL1344_0391	sbcD	CDS	chromosome	13.460	15.356	13.833	13.632
SL1344_0392	phoB	CDS	chromosome	214.402	214.404	190.256	201.906
SL1344_0393	phoR	CDS	chromosome	99.269	110.049	96.655	97.916
SL1344_0394	brnQ	CDS	chromosome	120.623	136.774	105.390	100.002
SL1344_0395	proY	CDS	chromosome	40.563	44.504	36.688	37.747
SL1344_0396	malZ	CDS	chromosome	8.227	8.348	7.411	7.781
SL1344_0397	tsaA	CDS	chromosome	590.588	701.945	493.100	449.105
SL1344_0398	yajB	CDS	chromosome	92.499	84.554	109.668	98.662
SL1344_0399	queA	CDS	chromosome	27.796	28.790	25.958	26.174
SL1344_0400	tgt	CDS	chromosome	154.670	158.423	159.437	162.465
SL1344_0401	yajC	CDS	chromosome	653.040	667.081	701.158	651.115
SL1344_0402	secD	CDS	chromosome	151.490	159.208	145.764	147.027
SL1344_0403	secF	CDS	chromosome	170.628	203.643	180.663	169.166
SL1344_0404	STM0409	CDS	chromosome	32.258	38.885	35.897	31.557
SL1344_0405	STM0410	CDS	chromosome	19.044	19.578	15.434	15.461
SL1344_0406	yajD	CDS	chromosome	133.263	111.601	133.200	133.529
SL1344_0407	tsx	CDS	chromosome	58.819	51.752	59.242	46.045
SL1344_0408	yajI	CDS	chromosome	13.455	12.113	13.669	11.164
SL1344_0409	nrdR	CDS	chromosome	317.543	271.008	247.440	217.800
SL1344_0410	ribD	CDS	chromosome	165.139	209.798	110.851	105.511
SL1344_0411	ribH	CDS	chromosome	517.047	692.148	370.667	367.688
SL1344_0412	nusB	CDS	chromosome	423.958	522.390	347.616	362.772
SL1344_0413	thiL	CDS	chromosome	63.837	71.793	49.551	45.667
SL1344_0414	pgpA	CDS	chromosome	46.248	62.490	53.135	57.231
SL1344_0415	yajO	CDS	chromosome	39.756	39.990	32.291	35.048
SL1344_0416	dxs	CDS	chromosome	57.741	58.329	51.196	51.888
SL1344_0417	ispA	CDS	chromosome	65.763	65.069	63.075	65.575
SL1344_0418	xseB	CDS	chromosome	152.994	164.976	159.662	176.059
SL1344_0419	thiI	CDS	chromosome	52.062	46.799	46.901	46.322
SL1344_0420	phnV	CDS	chromosome	29.542	26.895	26.841	27.376
SL1344_0421	phnU	CDS	chromosome	29.781	27.776	30.566	27.956
SL1344_0422	phnT	CDS	chromosome	33.493	28.382	30.335	26.712
SL1344_0423	phnS	CDS	chromosome	28.811	23.117	25.960	26.465
SL1344_0424	phnR	CDS	chromosome	11.487	11.569	10.624	11.440
SL1344_0425	phnW	CDS	chromosome	6.634	5.717	6.406	5.204
SL1344_0426	phnX	CDS	chromosome	5.966	5.751	7.049	7.507
SL1344_0427	thiJ	CDS	chromosome	32.630	40.596	38.898	37.975
SL1344_0428	apbA	CDS	chromosome	47.842	47.599	45.602	42.280
SL1344_0429	yajQ	CDS	chromosome	173.226	135.870	168.095	148.111
SL1344_0430	yajR	CDS	chromosome	20.979	22.986	19.860	20.421
SL1344_0430A	SL1344_0430A	CDS	chromosome	6.038	6.654	5.452	6.218
SL1344_0431	STM0437	CDS	chromosome	21.905	20.312	24.497	21.219
SL1344_0432	STM0438	CDS	chromosome	16.494	15.840	12.438	12.668
SL1344_0433	cyoE	CDS	chromosome	224.612	249.284	224.288	207.556
SL1344_0434	cyoD	CDS	chromosome	278.897	310.944	278.206	297.904
SL1344_0435	cyoC	CDS	chromosome	188.513	223.470	187.727	167.587
SL1344_0436	cyoB	CDS	chromosome	189.836	211.807	182.642	148.339
SL1344_0437	cyoA	CDS	chromosome	478.979	455.080	485.261	453.252
SL1344_0438	ampG	CDS	chromosome	20.711	19.405	21.794	19.957
SL1344_0439	yajG	CDS	chromosome	49.330	36.772	45.603	41.207
SL1344_0440	bolA	CDS	chromosome	270.159	197.174	284.104	272.450
SL1344_0441	tig	CDS	chromosome	312.412	256.963	295.638	323.489
SL1344_0442	clpP	CDS	chromosome	521.848	471.705	659.442	625.972
SL1344_0443	clpX	CDS	chromosome	606.065	587.024	573.357	699.237
SL1344_0444	lon	CDS	chromosome	213.711	217.186	232.219	240.443
SL1344_0445	hupB	CDS	chromosome	2810.131	2615.157	2204.264	1995.218
SL1344_0446	cypD	CDS	chromosome	109.518	120.547	104.939	109.733
SL1344_0447	comE1	CDS	chromosome	12.264	11.719	10.951	8.675
SL1344_0448	ybaW	CDS	chromosome	19.662	27.792	14.799	15.932
SL1344_0449	ybaX	CDS	chromosome	76.460	84.728	98.030	111.574
SL1344_0450	ybaE	CDS	chromosome	12.950	11.927	13.507	10.703
SL1344_0451	cof	CDS	chromosome	24.490	15.443	26.759	23.704
SL1344_0452	STM0458	CDS	chromosome	18.664	21.341	22.570	26.284
SL1344_0453	ybaO	CDS	chromosome	92.616	79.213	86.749	102.083
SL1344_0454	mdlA	CDS	chromosome	28.576	27.323	25.115	27.959
SL1344_0455	mdlB	CDS	chromosome	20.668	24.074	20.145	20.533
SL1344_0456	glnK	CDS	chromosome	3.990	2.789	3.246	2.333
SL1344_0457	amtB	CDS	chromosome	8.588	9.033	8.071	8.963
SL1344_0458	tesB	CDS	chromosome	50.765	48.253	51.561	50.746
SL1344_0459	ybaY	CDS	chromosome	113.159	117.533	115.320	103.880
SL1344_0460	ybaZ	CDS	chromosome	134.147	118.254	158.806	145.301
SL1344_0461	ylaB	CDS	chromosome	22.500	20.032	22.376	20.320
SL1344_0462	rpmE2	CDS	chromosome	1039.894	1684.585	278.277	222.177
SL1344_0463	rpmJa	CDS	chromosome	1523.765	2754.610	382.797	380.875
SL1344_0464	ylaC	CDS	chromosome	71.713	64.012	79.952	77.812
SL1344_0465	maa	CDS	chromosome	209.124	173.671	182.243	171.661
SL1344_0466	hha	CDS	chromosome	545.017	433.895	434.350	411.147
SL1344_0467	ybaJ	CDS	chromosome	290.053	199.568	217.659	199.442
SL1344_0468	acrB	CDS	chromosome	118.043	133.659	109.177	100.444
SL1344_0469	acrA	CDS	chromosome	104.351	102.609	89.322	82.648
SL1344_0470	acrR	CDS	chromosome	63.819	47.507	61.068	58.092
SL1344_0471	aefA	CDS	chromosome	37.221	36.316	39.786	37.139
SL1344_0472	STM0479	CDS	chromosome	73.618	60.819	74.242	74.930
SL1344_0473	ybaM	CDS	chromosome	78.213	55.208	53.681	59.334
SL1344_0474	priC	CDS	chromosome	41.268	39.465	37.296	41.123
SL1344_0476	apt	CDS	chromosome	117.969	99.055	97.637	113.593
SL1344_0477	dnaX	CDS	chromosome	102.576	105.104	110.969	111.504
SL1344_0478	ybaB	CDS	chromosome	190.245	209.748	172.816	175.179
SL1344_0479	recR	CDS	chromosome	92.056	100.601	110.241	118.394
SL1344_0480	htpG	CDS	chromosome	206.484	159.436	234.335	242.800
SL1344_0481	adk	CDS	chromosome	84.422	79.782	89.552	87.868
SL1344_0482	hemH	CDS	chromosome	33.710	28.230	33.530	35.702
SL1344_0483	aes	CDS	chromosome	2.942	3.365	2.651	2.088
SL1344_0484	gsk	CDS	chromosome	31.065	29.604	29.597	29.616
SL1344_0485	ybaL	CDS	chromosome	74.158	72.432	81.930	88.039
SL1344_0486	fsr	CDS	chromosome	12.249	12.012	16.025	16.132
SL1344_0487	ushA	CDS	chromosome	61.254	61.891	61.296	58.155
SL1344_0488	ybaK	CDS	chromosome	71.012	59.725	77.446	78.529
SL1344_0489	ybaP	CDS	chromosome	42.146	41.845	45.004	44.072
SL1344_0490	STM0497	CDS	chromosome	9.615	9.813	8.785	8.470
SL1344_0491	copA	CDS	chromosome	6.642	6.352	6.104	5.248
SL1344_0492	cueR	CDS	chromosome	51.528	49.263	50.205	48.310
SL1344_0493	ybbJ	CDS	chromosome	25.551	30.458	29.092	27.901
SL1344_0494	ybbK	CDS	chromosome	66.999	70.418	67.628	62.762
SL1344_0495	ybbL	CDS	chromosome	10.488	8.555	8.175	8.386
SL1344_0496	ybbM	CDS	chromosome	12.139	10.646	12.612	13.220
SL1344_0497	ybbN	CDS	chromosome	135.736	109.494	157.056	145.314
SL1344_0498	ybbO	CDS	chromosome	46.817	45.799	47.136	47.999
SL1344_0499	tesA	CDS	chromosome	57.184	58.912	64.635	60.611
SL1344_0500	ybbA	CDS	chromosome	60.360	48.647	48.368	48.568
SL1344_0501	ybbP	CDS	chromosome	32.901	34.226	35.810	36.413
SL1344_0502	STM0509	CDS	chromosome	15.472	14.645	19.172	19.186
SL1344_0503	sfbA	CDS	chromosome	92.360	67.643	130.004	128.644
SL1344_0504	sfbB	CDS	chromosome	59.090	54.468	98.666	99.013
SL1344_0505	sfbC	CDS	chromosome	56.037	51.179	90.953	88.901
SL1344_0506	ybbB	CDS	chromosome	30.635	25.854	31.816	30.635
SL1344_0507	ybbS	CDS	chromosome	8.129	7.993	6.428	5.634
SL1344_0508	allA	CDS	chromosome	15.683	17.986	13.559	14.891
SL1344_0509	allR	CDS	chromosome	97.158	94.965	111.164	98.826
SL1344_0510	gcl	CDS	chromosome	2.440	2.939	2.146	2.428
SL1344_0511	gip	CDS	chromosome	3.954	4.834	3.264	3.265
SL1344_0512	garRa	CDS	chromosome	2.242	2.151	1.679	2.309
SL1344_0513	STM0520	CDS	chromosome	2.725	2.539	1.699	1.698
SL1344_0515	allP	CDS	chromosome	1.062	1.475	0.775	0.677
SL1344_0516	allB	CDS	chromosome	3.150	3.527	1.931	1.972
SL1344_0517	ybbY	CDS	chromosome	1.815	1.731	1.736	1.482
SL1344_0518	glxK	CDS	chromosome	2.422	2.713	2.827	2.507
SL1344_0519	ylbA	CDS	chromosome	15.537	13.198	16.323	14.562
SL1344_0520	allC	CDS	chromosome	2.298	2.708	1.954	1.642
SL1344_0521	allD	CDS	chromosome	1.031	0.876	0.856	0.739
SL1344_0522	fdrA	CDS	chromosome	1.961	2.287	1.636	1.515
SL1344_0523	ylbE	CDS	chromosome	1.196	1.075	1.129	1.113
SL1344_0524	ylbF	CDS	chromosome	1.288	2.050	1.375	1.290
SL1344_0525	arcC	CDS	chromosome	3.264	3.344	3.423	2.954
SL1344_0526	purK	CDS	chromosome	33.598	34.068	30.258	28.881
SL1344_0527	purE	CDS	chromosome	57.780	55.911	47.418	43.216
SL1344_0528	lpxH	CDS	chromosome	23.385	19.896	19.898	20.392
SL1344_0529	ppiB	CDS	chromosome	226.607	184.326	210.711	199.326
SL1344_0530	cysS	CDS	chromosome	90.063	84.948	98.880	94.422
SL1344_0531	STM0538	CDS	chromosome	8.362	6.968	7.434	7.488
SL1344_0532	STM0539	CDS	chromosome	11.647	8.634	11.582	9.778
SL1344_0533	ybcI	CDS	chromosome	11.785	12.120	13.494	11.943
SL1344_0534	ybcJ	CDS	chromosome	99.881	101.483	106.795	118.818
SL1344_0535	folD	CDS	chromosome	113.420	100.965	122.949	125.265
SL1344_0536	fimA	CDS	chromosome	10.462	7.246	13.890	12.312
SL1344_0537	fimI	CDS	chromosome	2.099	2.488	3.820	4.415
SL1344_0538	fimC	CDS	chromosome	1.952	1.254	1.491	1.959
SL1344_0539	fimD	CDS	chromosome	1.841	2.083	2.065	2.153
SL1344_0540	fimH	CDS	chromosome	4.141	4.715	3.728	3.967
SL1344_0541	fimF	CDS	chromosome	7.409	6.449	6.180	6.210
SL1344_0542	fimZ	CDS	chromosome	3.541	2.260	2.375	3.159
SL1344_0543	fimY	CDS	chromosome	0.909	1.555	0.947	0.764
SL1344_0544	STM0551	CDS	chromosome	2.230	1.638	1.161	1.674
SL1344_0545	fimW	CDS	chromosome	9.127	7.533	8.677	7.899
SL1344_0546	STM0555	CDS	chromosome	7.503	5.971	7.056	6.666
SL1344_0547	STM0557	CDS	chromosome	9.539	7.435	8.874	8.639
SL1344_0548	gtrBa	CDS	chromosome	4.127	3.115	3.388	4.604
SL1344_0549	gtrAa	CDS	chromosome	8.943	6.898	5.952	7.605
SL1344_0550	STM0561	CDS	chromosome	2.694	2.478	3.416	2.351
SL1344_0550A	cusA	CDS	chromosome	20.383	22.855	18.007	21.659
SL1344_0551	ykgD	CDS	chromosome	4.113	3.586	4.332	4.363
SL1344_0552	ykgC	CDS	chromosome	5.508	5.010	5.769	5.357
SL1344_0553	STM0565	CDS	chromosome	1.141	0.755	1.925	1.448
SL1344_0554	ykgB	CDS	chromosome	1.998	2.687	2.249	2.101
SL1344_0555	STM0567	CDS	chromosome	30.463	27.376	31.907	33.499
SL1344_0556	pheP	CDS	chromosome	28.257	24.910	26.917	25.159
SL1344_0557	ybdG	CDS	chromosome	25.525	23.495	25.108	24.356
SL1344_0558	apeE	CDS	chromosome	92.116	137.152	62.287	61.158
SL1344_0559	STM0571	CDS	chromosome	33.324	40.170	27.322	26.128
SL1344_0560	STM0572	CDS	chromosome	2.428	1.864	1.197	1.361
SL1344_0561	STM0573	CDS	chromosome	1.092	1.273	0.771	0.600
SL1344_0562	manZ	CDS	chromosome	2.034	2.301	1.083	0.873
SL1344_0563	manY	CDS	chromosome	1.689	1.703	1.133	0.929
SL1344_0564	manX	CDS	chromosome	1.272	1.627	0.655	0.222
SL1344_0565	STM0577	CDS	chromosome	1.417	1.590	0.925	0.895
SL1344_0566	nfnB	CDS	chromosome	73.333	67.901	79.537	71.007
SL1344_0567	ybdF	CDS	chromosome	20.946	18.280	17.530	17.268
SL1344_0568	ramR	CDS	chromosome	54.450	50.575	60.137	64.689
SL1344_0569	ramA	CDS	chromosome	32.883	36.458	27.939	32.550
SL1344_0570	ybdJ	CDS	chromosome	110.817	111.643	134.203	107.273
SL1344_0571	ybdK	CDS	chromosome	64.980	58.180	63.192	58.716
SL1344_0572	entD	CDS	chromosome	114.349	82.378	112.844	104.118
SL1344_0573	fepA	CDS	chromosome	270.583	206.569	332.359	301.423
SL1344_0574	fes	CDS	chromosome	547.726	417.854	663.259	623.704
SL1344_0575	ybdZ	CDS	chromosome	302.817	247.107	380.792	382.257
SL1344_0576	entF	CDS	chromosome	257.373	209.141	338.577	323.517
SL1344_0577	fepE	CDS	chromosome	79.434	69.843	83.189	98.511
SL1344_0578	fepC	CDS	chromosome	46.278	35.578	57.952	55.053
SL1344_0579	fepG	CDS	chromosome	35.914	34.816	51.363	50.645
SL1344_0580	fepD	CDS	chromosome	132.233	105.092	159.365	156.462
SL1344_0581	ybdA	CDS	chromosome	49.417	40.389	55.686	52.618
SL1344_0582	fepB	CDS	chromosome	162.217	143.052	208.470	185.679
SL1344_0583	entC	CDS	chromosome	249.787	193.108	289.608	268.361
SL1344_0584	entE	CDS	chromosome	222.510	164.549	260.229	258.107
SL1344_0585	entB	CDS	chromosome	215.797	180.940	298.694	264.967
SL1344_0586	entA	CDS	chromosome	283.610	264.092	426.856	432.392
SL1344_0587	ybdB	CDS	chromosome	276.918	235.573	407.308	380.591
SL1344_0588	cstAa	CDS	chromosome	334.842	382.072	336.564	324.706
SL1344_0589	ybdD	CDS	chromosome	433.306	401.327	306.361	259.709
SL1344_0590	ybdH	CDS	chromosome	33.217	34.818	33.717	33.270
SL1344_0591	ybdL	CDS	chromosome	27.895	28.830	31.742	27.377
SL1344_0592	ybdM	CDS	chromosome	20.761	20.631	18.849	15.115
SL1344_0593	ybdN	CDS	chromosome	13.570	12.465	11.466	11.252
SL1344_0594	ybdO	CDS	chromosome	26.620	21.901	23.898	19.533
SL1344_0595	dsbG	CDS	chromosome	46.458	42.824	45.237	39.633
SL1344_0596	ahpC	CDS	chromosome	521.587	501.863	585.827	547.575
SL1344_0597	ahpF	CDS	chromosome	32.674	30.968	35.787	36.553
SL1344_0598	STM0610	CDS	chromosome	0.482	0.319	0.239	0.372
SL1344_0599	STM0611	CDS	chromosome	2.373	2.555	2.060	1.977
SL1344_0600	STM0612	CDS	chromosome	6.753	7.647	5.027	4.894
SL1344_0601	STM0613	CDS	chromosome	22.418	28.745	33.743	35.149
SL1344_0602	ybdQ	CDS	chromosome	754.817	589.155	890.054	837.598
SL1344_0603	ybdR	CDS	chromosome	8.796	10.187	7.322	8.696
SL1344_0604	rnk	CDS	chromosome	127.504	129.929	93.844	99.990
SL1344_0605	rna	CDS	chromosome	454.608	507.468	342.574	287.093
SL1344_0606	citT	CDS	chromosome	7.787	7.574	6.206	6.788
SL1344_0607	citG	CDS	chromosome	0.689	0.769	1.107	1.248
SL1344_0608	citX	CDS	chromosome	1.680	1.250	2.261	3.109
SL1344_0609	citF	CDS	chromosome	1.894	1.586	2.430	2.126
SL1344_0610	citE	CDS	chromosome	2.190	1.883	3.100	2.758
SL1344_0611	citD	CDS	chromosome	2.667	1.979	3.027	4.019
SL1344_0612	citC	CDS	chromosome	14.425	6.761	19.887	14.049
SL1344_0613	citA	CDS	chromosome	17.637	15.958	20.235	21.037
SL1344_0614	citB	CDS	chromosome	13.705	11.481	17.105	19.086
SL1344_0615	dcuC	CDS	chromosome	3.452	3.423	4.045	3.772
SL1344_0616	pagP	CDS	chromosome	266.746	327.120	208.072	291.571
SL1344_0617	cspE	CDS	chromosome	13595.299	14088.637	11790.415	13266.294
SL1344_0618	ccrB	CDS	chromosome	93.999	89.161	125.605	118.057
SL1344_0619	STM0631	CDS	chromosome	24.099	31.412	24.391	21.977
SL1344_0620	tatE	CDS	chromosome	267.113	364.724	163.543	143.518
SL1344_0621	lipA	CDS	chromosome	92.175	78.768	103.278	107.608
SL1344_0622	ybeF	CDS	chromosome	16.974	14.838	13.758	11.794
SL1344_0623	lipB	CDS	chromosome	80.784	75.538	85.204	89.999
SL1344_0624	ybeD	CDS	chromosome	427.486	349.324	469.365	475.219
SL1344_0625	dacA	CDS	chromosome	119.446	107.305	114.515	112.410
SL1344_0626	rlpA	CDS	chromosome	71.050	63.972	66.448	63.755
SL1344_0627	mrdB	CDS	chromosome	63.126	57.965	64.883	54.916
SL1344_0628	mrdA	CDS	chromosome	33.942	28.197	29.670	31.657
SL1344_0629	ybeA	CDS	chromosome	61.438	62.184	56.893	66.927
SL1344_0630	ybeB	CDS	chromosome	164.550	154.027	153.109	155.934
SL1344_0631	cobC	CDS	chromosome	20.497	19.132	19.216	15.731
SL1344_0632	cobD	CDS	chromosome	7.059	8.027	7.623	5.288
SL1344_0633	nadD	CDS	chromosome	31.784	32.316	26.192	23.429
SL1344_0634	holA	CDS	chromosome	59.991	60.188	52.706	51.028
SL1344_0635	rlpB	CDS	chromosome	107.340	118.242	111.631	109.607
SL1344_0636	leuS	CDS	chromosome	88.057	92.192	92.949	85.467
SL1344_0637	STM0649	CDS	chromosome	1.726	1.493	1.983	3.384
SL1344_0638	STM0650	CDS	chromosome	2.866	2.679	2.323	2.722
SL1344_0639	STM0651	CDS	chromosome	24.541	22.923	32.087	34.971
SL1344_0640	STM0652	CDS	chromosome	23.320	18.782	24.572	25.141
SL1344_0641	ybeL	CDS	chromosome	227.882	192.008	244.849	201.924
SL1344_0642	ybeQ	CDS	chromosome	10.050	8.414	9.109	9.049
SL1344_0643	ybeR	CDS	chromosome	2.838	3.104	2.502	2.424
SL1344_0644	ybeS	CDS	chromosome	3.113	3.100	2.564	3.049
SL1344_0645	ybeU	CDS	chromosome	4.463	4.032	3.215	4.325
SL1344_0647	ybeV	CDS	chromosome	5.824	6.938	6.004	5.410
SL1344_0648	hscC	CDS	chromosome	3.796	3.772	3.243	3.073
SL1344_0649	STM0660	CDS	chromosome	22.130	21.303	18.674	13.357
SL1344_0650	rihA	CDS	chromosome	29.418	27.270	28.102	19.976
SL1344_0651	gltL	CDS	chromosome	48.601	63.243	26.711	26.186
SL1344_0652	gltK	CDS	chromosome	55.708	81.157	37.338	30.309
SL1344_0653	gltJ	CDS	chromosome	45.478	61.756	30.608	24.850
SL1344_0654	gltI	CDS	chromosome	267.647	279.762	274.500	217.589
SL1344_0655	lnt	CDS	chromosome	59.087	54.472	52.539	52.534
SL1344_0656	ybeX	CDS	chromosome	153.574	153.973	153.119	158.458
SL1344_0657	ybeY	CDS	chromosome	127.883	135.516	130.692	138.803
SL1344_0658	phoL	CDS	chromosome	134.639	120.648	123.847	125.795
SL1344_0659	miaB	CDS	chromosome	76.858	102.884	50.912	50.851
SL1344_0660	ubiF	CDS	chromosome	36.477	42.107	44.757	44.056
SL1344_0661	STM0672	CDS	chromosome	26.100	24.397	31.780	31.036
SL1344_0662	asnB	CDS	chromosome	53.942	43.613	56.857	53.075
SL1344_0663	nagD	CDS	chromosome	36.003	39.327	34.665	35.195
SL1344_0664	nagC	CDS	chromosome	38.915	39.529	38.755	37.715
SL1344_0665	nagA	CDS	chromosome	80.304	68.843	73.492	65.193
SL1344_0666	nagB	CDS	chromosome	162.594	122.171	149.348	119.341
SL1344_0667	nagE	CDS	chromosome	47.472	52.881	46.713	37.302
SL1344_0668	glnS	CDS	chromosome	117.143	109.433	127.541	119.253
SL1344_0669	ybfM	CDS	chromosome	31.038	20.720	39.002	30.004
SL1344_0670	ybfN	CDS	chromosome	16.364	12.507	15.597	15.550
SL1344_0671	STM0689	CDS	chromosome	6.219	7.401	6.006	5.443
SL1344_0672	STM0690	CDS	chromosome	2.017	2.129	1.648	1.584
SL1344_0673	STM0691	CDS	chromosome	6.097	5.369	5.372	5.792
SL1344_0674	STM0692	CDS	chromosome	28.891	28.665	28.404	27.623
SL1344_0675	fur	CDS	chromosome	390.898	296.005	388.387	410.051
SL1344_0676	fldA	CDS	chromosome	369.650	291.884	335.077	339.082
SL1344_0677	ybfE	CDS	chromosome	33.164	31.349	24.747	28.469
SL1344_0678	ybfF	CDS	chromosome	38.145	33.537	39.199	38.670
SL1344_0679	seqA	CDS	chromosome	112.238	109.026	103.655	106.985
SL1344_0680	pgm	CDS	chromosome	94.508	94.838	90.172	96.199
SL1344_0681	STM0699	CDS	chromosome	8.747	8.622	8.892	10.317
SL1344_0682	potE	CDS	chromosome	1.874	1.936	1.586	2.001
SL1344_0683	speF	CDS	chromosome	1.511	1.464	1.428	1.160
SL1344_0684	kdpE	CDS	chromosome	27.531	29.508	19.655	17.387
SL1344_0685	kdpD	CDS	chromosome	15.271	18.128	14.230	13.705
SL1344_0686	kdpC	CDS	chromosome	6.837	8.604	7.364	7.423
SL1344_0687	kdpB	CDS	chromosome	3.046	3.217	3.170	3.073
SL1344_0688	kdpA	CDS	chromosome	3.059	3.118	2.588	3.295
SL1344_0688A	kdpF	CDS	chromosome	3.435	7.381	9.991	10.280
SL1344_0689	ybfA	CDS	chromosome	434.816	296.734	427.114	412.346
SL1344_0690	phrB	CDS	chromosome	13.752	16.926	13.552	14.985
SL1344_0691	ybgH	CDS	chromosome	15.777	14.965	16.137	17.681
SL1344_0692	ybgI	CDS	chromosome	118.094	114.772	125.093	136.828
SL1344_0693	ybgJ	CDS	chromosome	53.793	65.568	71.901	73.499
SL1344_0694	ybgK	CDS	chromosome	42.850	51.430	46.187	39.537
SL1344_0695	ybgL	CDS	chromosome	46.875	47.417	50.687	51.365
SL1344_0696	STM0715	CDS	chromosome	23.422	25.164	11.794	7.913
SL1344_0697	fimB	CDS	chromosome	51.324	45.604	40.947	38.845
SL1344_0698	STM0717	CDS	chromosome	6.441	8.289	7.908	8.749
SL1344_0699	STM0718	CDS	chromosome	3.077	4.310	2.572	3.283
SL1344_0700	STM0719	CDS	chromosome	1.929	1.730	1.212	1.101
SL1344_0702	STM0720	CDS	chromosome	2.391	2.962	1.616	1.348
SL1344_0703	STM0721	CDS	chromosome	3.238	3.470	2.414	2.316
SL1344_0704	STM0722	CDS	chromosome	3.734	3.977	2.820	3.077
SL1344_0705	STM0723	CDS	chromosome	2.636	2.444	2.152	2.204
SL1344_0706	STM0724	CDS	chromosome	1.933	2.327	2.067	2.483
SL1344_0707	STM0725	CDS	chromosome	2.595	3.370	2.896	2.541
SL1344_0708	STM0726	CDS	chromosome	4.056	3.612	3.624	3.510
SL1344_0709	STM0727	CDS	chromosome	37.246	29.069	33.162	37.306
SL1344_0710	nei	CDS	chromosome	36.011	31.454	31.636	28.921
SL1344_0711	abrB	CDS	chromosome	7.023	9.658	7.330	7.686
SL1344_0712	gltA	CDS	chromosome	172.945	143.076	136.126	105.363
SL1344_0713	STM0731	CDS	chromosome	3.532	4.258	3.608	4.493
SL1344_0714	sdhC	CDS	chromosome	464.002	412.153	433.130	286.662
SL1344_0715	sdhD	CDS	chromosome	320.719	319.017	288.188	208.184
SL1344_0716	sdhA	CDS	chromosome	83.744	102.637	58.276	42.546
SL1344_0717	sdhB	CDS	chromosome	108.451	137.051	72.973	69.824
SL1344_0718	sucA	CDS	chromosome	94.664	129.203	63.519	56.995
SL1344_0719	sucB	CDS	chromosome	141.079	200.454	99.658	105.135
SL1344_0720	sucC	CDS	chromosome	129.980	190.875	94.701	89.930
SL1344_0721	sucD	CDS	chromosome	93.684	140.617	77.267	78.831
SL1344_0722	cydA	CDS	chromosome	171.038	202.533	128.805	115.460
SL1344_0723	cydB	CDS	chromosome	173.688	226.707	137.605	124.680
SL1344_0724	ybgT	CDS	chromosome	374.766	433.017	340.451	391.253
SL1344_0725	ybgE	CDS	chromosome	104.016	149.499	126.588	132.396
SL1344_0726	ybgC	CDS	chromosome	82.541	80.311	73.198	84.634
SL1344_0727	tolQ	CDS	chromosome	88.251	110.462	103.741	102.088
SL1344_0728	tolR	CDS	chromosome	82.652	85.229	80.647	86.264
SL1344_0729	tolA	CDS	chromosome	75.366	79.491	85.828	87.583
SL1344_0730	tolB	CDS	chromosome	237.825	256.199	255.037	244.574
SL1344_0731	pal	CDS	chromosome	842.671	733.476	733.027	614.714
SL1344_0732	ybgF	CDS	chromosome	324.378	305.054	302.287	286.664
SL1344_0733	nadA	CDS	chromosome	8.403	9.838	7.469	6.704
SL1344_0734	pnuC	CDS	chromosome	18.357	20.653	16.719	18.466
SL1344_0735	ybgR	CDS	chromosome	13.746	13.714	17.636	15.447
SL1344_0736	ybgS	CDS	chromosome	29.858	25.221	33.429	28.919
SL1344_0737	aroG	CDS	chromosome	210.811	220.226	228.820	240.174
SL1344_0738	STM0761	CDS	chromosome	22.331	29.903	18.262	17.874
SL1344_0739	STM0762	CDS	chromosome	15.828	19.601	13.182	11.747
SL1344_0740	STM0763	CDS	chromosome	40.902	29.479	49.373	43.779
SL1344_0741	STM0764	CDS	chromosome	3.710	2.867	1.998	2.994
SL1344_0742	STM0765	CDS	chromosome	0.700	1.067	0.486	0.447
SL1344_0743	dcoC	CDS	chromosome	3.456	2.285	3.437	1.941
